work_id,doi,field,value,unit,raw,evidence_level,status,quote,locator,checks
doi:10.1111/1541-4337.70179,10.1111/1541-4337.70179,produce_tested,,,,not_stated,not_stated,,,
doi:10.1111/1541-4337.70179,10.1111/1541-4337.70179,package_vol_mass,,,,not_stated,not_stated,,,
doi:10.1111/1541-4337.70179,10.1111/1541-4337.70179,quality_outcomes,,,,not_stated,not_stated,,,
doi:10.1111/1541-4337.70179,10.1111/1541-4337.70179,mechanical_props,,,,not_stated,not_stated,,,
doi:10.1111/1541-4337.70179,10.1111/1541-4337.70179,barrier_props,,,,not_stated,not_stated,,,
doi:10.1111/1541-4337.70179,10.1111/1541-4337.70179,antimicrobial_outcomes,,,,not_stated,not_stated,,,
doi:10.1111/1541-4337.70179,10.1111/1541-4337.70179,limitations,,,,not_stated,not_stated,,not stated,
doi:10.1111/1541-4337.70179,10.1111/1541-4337.70179,scaleup_relevance,low,,low,full_text_verified,inference_from_quote,The cost of some ingredients required to produce coating or requirement of novel equipment or processing techniques may create an economic hurdle for commercialization.,discussion,quote_exact;no_new_numbers
doi:10.1111/1541-4337.70179,10.1111/1541-4337.70179,concept_relevance,core,,core,full_text_verified,inference_from_quote,Stone fruits are climacteric and highly perishable produces. It undergoes rapid deterioration after harvesting. Application of edible coating is a growing area of interest to improve the shelf life of stone fruits.,conclusion,quote_exact;no_new_numbers
doi:10.3390/plants15010132,10.3390/plants15010132,reference,"Siphumle Owen Jama et al. (2026). Edible Coatings for Fresh Fruits: Functional Roles, Optimization Strategies, and Analytical Perspectives. Plants, 15, 132.",,,metadata_only,grounded_verbatim,,api,
doi:10.3390/plants15010132,10.3390/plants15010132,doi,10.3390/plants15010132,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/plants15010132,10.3390/plants15010132,pub_type,review,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/plants15010132,10.3390/plants15010132,substrate_polymer,,,,not_stated,not_stated,,,
doi:10.3390/plants15010132,10.3390/plants15010132,mcp_carrier,,,,not_stated,not_stated,,,
doi:10.3390/plants15010132,10.3390/plants15010132,antimicrobial,,,,not_stated,not_stated,,,
doi:10.3390/plants15010132,10.3390/plants15010132,prep_method,,,,not_stated,not_stated,,,
doi:10.3390/plants15010132,10.3390/plants15010132,manufacturing_temp_c,,,,not_stated,not_stated,,,
doi:10.3390/plants15010132,10.3390/plants15010132,trigger_mechanism,,,,not_stated,not_stated,,,
doi:10.3390/plants15010132,10.3390/plants15010132,rh_conditions_pct,,,,not_stated,not_stated,,not stated,
doi:10.3390/plants15010132,10.3390/plants15010132,storage_temp_c,,,,not_stated,not_stated,,not stated,
doi:10.3390/plants15010132,10.3390/plants15010132,mcp_loading,,,,not_stated,not_stated,,not stated,
doi:10.3390/plants15010132,10.3390/plants15010132,release_method,,,,not_stated,not_stated,,not stated,
doi:10.3390/plants15010132,10.3390/plants15010132,release_duration,,,,not_stated,not_stated,,not stated,
doi:10.3390/plants15010132,10.3390/plants15010132,kinetic_model,,,,not_stated,not_stated,,not stated,
doi:10.3390/plants15010132,10.3390/plants15010132,release_result,,,,not_stated,not_stated,,not stated,
doi:10.3390/plants15010132,10.3390/plants15010132,produce_tested,,,,not_stated,not_stated,,not stated,
doi:10.3390/plants15010132,10.3390/plants15010132,package_vol_mass,,,,not_stated,not_stated,,not stated,
doi:10.3390/plants15010132,10.3390/plants15010132,quality_outcomes,,,,not_stated,not_stated,,not stated,
doi:10.3390/plants15010132,10.3390/plants15010132,mechanical_props,,,,not_stated,not_stated,,not stated,
doi:10.3390/plants15010132,10.3390/plants15010132,barrier_props,,,,not_stated,not_stated,,not stated,
doi:10.3390/plants15010132,10.3390/plants15010132,antimicrobial_outcomes,,,,not_stated,not_stated,,not stated,
doi:10.3390/plants15010132,10.3390/plants15010132,limitations,"Variability in barrier and mechanical properties, challenges in industrial-scale application, insufficient long-term validation under commercial cold-chain conditions, and regulatory uncertainty for active formulations.",,"Variability in barrier and mechanical properties, challenges in industrial-scale application, insufficient long-term validation under commercial cold-chain conditions, and regulatory uncertainty for active formulations.",full_text_verified,inference_from_quote,"The review also highlights critical limitations, including variability in barrier and mechanical properties, challenges in industrial-scale application, insufficient long-term validation under commercial cold-chain conditions, and regulatory uncertainty for active formulations.",abstract,quote_exact;no_new_numbers
doi:10.3390/plants15010132,10.3390/plants15010132,scaleup_relevance,low,,low,full_text_verified,inference_from_quote,Scalability and process efficiency remain major constraints in the commercial deployment of edible coatings.,discussion,quote_exact;no_new_numbers
doi:10.3390/plants15010132,10.3390/plants15010132,concept_relevance,background,,background,full_text_verified,inference_from_quote,"This review synthesizes recent advances in edible coatings for fresh fruits, with emphasis on material classes, functional performance, optimization strategies, and analytical evaluation methods.",abstract,quote_exact;no_new_numbers
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,reference,"W. M. C. B. Wasala et al. (2021). Application of 1-Methylcyclopropene (1-MCP) for Delaying the Ripening of Banana: A Review. Asian Research Journal of Agriculture, 44-56.",,,metadata_only,grounded_verbatim,,api,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,doi,10.9734/arja/2021/v14i130118,,,metadata_only,grounded_verbatim,,api,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,pub_type,review,,,metadata_only,grounded_verbatim,,api,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,substrate_polymer,,,,unverifiable,unverifiable,,,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,mcp_carrier,,,,unverifiable,unverifiable,,,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,antimicrobial,,,,unverifiable,unverifiable,,,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,prep_method,,,,unverifiable,unverifiable,,,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,manufacturing_temp_c,,,,unverifiable,unverifiable,,,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,trigger_mechanism,,,,unverifiable,unverifiable,,,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,rh_conditions_pct,,,,unverifiable,unverifiable,,not stated,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,storage_temp_c,,,,unverifiable,unverifiable,,not stated,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,mcp_loading,,,,unverifiable,unverifiable,,not stated,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,release_method,,,,unverifiable,unverifiable,,not stated,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,release_duration,,,,unverifiable,unverifiable,,not stated,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,kinetic_model,,,,unverifiable,unverifiable,,not stated,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,release_result,,,,unverifiable,unverifiable,,not stated,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,produce_tested,banana,,banana,abstract_only,grounded_verbatim,banana,abstract,quote_exact;substring
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,package_vol_mass,,,,unverifiable,unverifiable,,not stated,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,quality_outcomes,,,,unverifiable,unverifiable,,not stated,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,mechanical_props,,,,unverifiable,unverifiable,,not stated,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,barrier_props,,,,unverifiable,unverifiable,,not stated,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,antimicrobial_outcomes,,,,unverifiable,unverifiable,,not stated,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,limitations,,,,unverifiable,unverifiable,,not stated,
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,scaleup_relevance,,,not_assessable,unverifiable,ungrounded_blanked,,not stated,quote_not_locatable
doi:10.9734/arja/2021/v14i130118,10.9734/arja/2021/v14i130118,concept_relevance,core,,core,abstract_only,inference_from_quote,controlled release packaging technologies are effective tools of application of 1-MCP on bananas.,abstract,quote_exact;no_new_numbers
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,reference,"Amr Zaitoon et al. (2021). Triggered and controlled release of active gaseous/volatile compounds for active packaging applications of agri‐food products: A review. Comprehensive Reviews in Food Science and Food Safety, 21, 541-579.",,,metadata_only,grounded_verbatim,,api,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,doi,10.1111/1541-4337.12874,,,metadata_only,grounded_verbatim,,api,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,pub_type,review,,,metadata_only,grounded_verbatim,,api,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,substrate_polymer,,,,unverifiable,unverifiable,,,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,mcp_carrier,,,,unverifiable,unverifiable,,,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,antimicrobial,,,,unverifiable,unverifiable,,,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,prep_method,,,,unverifiable,unverifiable,,,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,manufacturing_temp_c,,,,unverifiable,unverifiable,,,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,trigger_mechanism,,,,unverifiable,unverifiable,,,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,rh_conditions_pct,,,,unverifiable,unverifiable,,not stated,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,storage_temp_c,,,,unverifiable,unverifiable,,not stated,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,mcp_loading,,,,unverifiable,unverifiable,,not stated,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,release_method,,,,unverifiable,unverifiable,,not stated,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,release_duration,,,,unverifiable,unverifiable,,not stated,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,kinetic_model,,,,unverifiable,unverifiable,,not stated,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,release_result,,,,unverifiable,unverifiable,,not stated,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,produce_tested,,,,unverifiable,unverifiable,,,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,package_vol_mass,,,,unverifiable,unverifiable,,,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,quality_outcomes,,,,unverifiable,unverifiable,,,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,mechanical_props,,,,unverifiable,unverifiable,,,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,barrier_props,,,,unverifiable,unverifiable,,,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,antimicrobial_outcomes,,,,unverifiable,unverifiable,,,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,limitations,,,,unverifiable,unverifiable,,,
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,scaleup_relevance,,,not_assessable,unverifiable,ungrounded_blanked,,,quote_not_locatable
doi:10.1111/1541-4337.12874,10.1111/1541-4337.12874,concept_relevance,,,core,unverifiable,ungrounded_blanked,,,quote_not_locatable
doi:10.3390/polym13071053,10.3390/polym13071053,reference,"Ana Beltrán Sanahuja & Arantzazu Valdés García (2021). New Trends in the Use of Volatile Compounds in Food Packaging. Polymers, 13, 1053.",,,metadata_only,grounded_verbatim,,api,
doi:10.3390/polym13071053,10.3390/polym13071053,doi,10.3390/polym13071053,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/polym13071053,10.3390/polym13071053,pub_type,review,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/polym13071053,10.3390/polym13071053,substrate_polymer,,,,unverifiable,unverifiable,,,
doi:10.3390/polym13071053,10.3390/polym13071053,mcp_carrier,,,,unverifiable,unverifiable,,,
doi:10.3390/polym13071053,10.3390/polym13071053,antimicrobial,,,,unverifiable,unverifiable,,,
doi:10.3390/polym13071053,10.3390/polym13071053,prep_method,,,,unverifiable,unverifiable,,,
doi:10.3390/polym13071053,10.3390/polym13071053,manufacturing_temp_c,,,,unverifiable,unverifiable,,,
doi:10.3390/polym13071053,10.3390/polym13071053,trigger_mechanism,,,,unverifiable,unverifiable,,,
doi:10.3390/polym13071053,10.3390/polym13071053,rh_conditions_pct,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/polym13071053,10.3390/polym13071053,storage_temp_c,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/polym13071053,10.3390/polym13071053,mcp_loading,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/polym13071053,10.3390/polym13071053,release_method,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/polym13071053,10.3390/polym13071053,release_duration,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/polym13071053,10.3390/polym13071053,kinetic_model,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/polym13071053,10.3390/polym13071053,release_result,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/polym13071053,10.3390/polym13071053,produce_tested,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/polym13071053,10.3390/polym13071053,package_vol_mass,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/polym13071053,10.3390/polym13071053,quality_outcomes,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/polym13071053,10.3390/polym13071053,mechanical_props,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/polym13071053,10.3390/polym13071053,barrier_props,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/polym13071053,10.3390/polym13071053,antimicrobial_outcomes,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/polym13071053,10.3390/polym13071053,limitations,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/polym13071053,10.3390/polym13071053,scaleup_relevance,,,not_assessable,unverifiable,ungrounded_blanked,,not stated,quote_not_locatable
doi:10.3390/polym13071053,10.3390/polym13071053,concept_relevance,background,,background,abstract_only,inference_from_quote,This review presents a complete revision of the studies that have been carried out on the incorporation of volatile compounds to food packaging applications.,abstract,quote_exact;no_new_numbers
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,reference,"Donghyun Jang et al. (2026). Biopolymer coatings for barrier and functional enhancement of sustainable food packaging: Recent advances and emerging trends. International Journal of Biological Macromolecules, 366, 152492.",,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,doi,10.1016/j.ijbiomac.2026.152492,,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,pub_type,review,,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,substrate_polymer,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,mcp_carrier,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,antimicrobial,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,prep_method,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,manufacturing_temp_c,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,trigger_mechanism,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,rh_conditions_pct,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,storage_temp_c,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,mcp_loading,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,release_method,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,release_duration,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,kinetic_model,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,release_result,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,produce_tested,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,package_vol_mass,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,quality_outcomes,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,mechanical_props,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,barrier_props,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,antimicrobial_outcomes,,,,unverifiable,unverifiable,,,
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,limitations,"performance variability under humid conditions, limited adhesion between biopolymers and cellulose fibers, cost-intensive processing, and uncertainties regarding biodegradation and environmental fate",,"performance variability under humid conditions, limited adhesion between biopolymers and cellulose fibers, cost-intensive processing, and uncertainties regarding biodegradation and environmental fate",abstract_only,inference_from_quote,"key challenges, including performance variability under humid conditions, limited adhesion between biopolymers and cellulose fibers, cost-intensive processing, and uncertainties regarding biodegradation and environmental fate, are critically evaluated to provide insights into future material design and industrial translation.",abstract,quote_exact;no_new_numbers
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,scaleup_relevance,low,,low,abstract_only,inference_from_quote,"cost-intensive processing, and uncertainties regarding biodegradation and environmental fate, are critically evaluated to provide insights into future material design and industrial translation.",abstract,quote_exact;no_new_numbers
doi:10.1016/j.ijbiomac.2026.152492,10.1016/j.ijbiomac.2026.152492,concept_relevance,adjacent_material,,adjacent_material,abstract_only,inference_from_quote,"incorporating essential oils, phenolics, nanomaterials, and natural bioactives that confer antimicrobial, antioxidant, ethylene-scavenging, and UV-shielding properties",abstract,quote_exact;no_new_numbers
doi:10.3390/gels12040297,10.3390/gels12040297,reference,"Dimitrie Stoica et al. (2026). Protein–Polysaccharide Gel Systems for Antioxidant and Antimicrobial Delivery in Sustainable Food Packaging: A Review. Gels, 12, 297.",,,metadata_only,grounded_verbatim,,api,
doi:10.3390/gels12040297,10.3390/gels12040297,doi,10.3390/gels12040297,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/gels12040297,10.3390/gels12040297,pub_type,review,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/gels12040297,10.3390/gels12040297,substrate_polymer,,,,unverifiable,unverifiable,,,
doi:10.3390/gels12040297,10.3390/gels12040297,mcp_carrier,,,,unverifiable,unverifiable,,,
doi:10.3390/gels12040297,10.3390/gels12040297,antimicrobial,,,,unverifiable,unverifiable,,,
doi:10.3390/gels12040297,10.3390/gels12040297,prep_method,,,,unverifiable,unverifiable,,,
doi:10.3390/gels12040297,10.3390/gels12040297,manufacturing_temp_c,,,,unverifiable,unverifiable,,,
doi:10.3390/gels12040297,10.3390/gels12040297,trigger_mechanism,,,,unverifiable,unverifiable,,,
doi:10.3390/gels12040297,10.3390/gels12040297,rh_conditions_pct,,,,unverifiable,unverifiable,,,
doi:10.3390/gels12040297,10.3390/gels12040297,storage_temp_c,,,,unverifiable,unverifiable,,,
doi:10.3390/gels12040297,10.3390/gels12040297,mcp_loading,,,,unverifiable,unverifiable,,,
doi:10.3390/gels12040297,10.3390/gels12040297,release_method,,,,unverifiable,unverifiable,,,
doi:10.3390/gels12040297,10.3390/gels12040297,release_duration,,,,unverifiable,unverifiable,,,
doi:10.3390/gels12040297,10.3390/gels12040297,kinetic_model,,,,unverifiable,unverifiable,,,
doi:10.3390/gels12040297,10.3390/gels12040297,release_result,,,,unverifiable,unverifiable,,,
doi:10.3390/gels12040297,10.3390/gels12040297,produce_tested,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/gels12040297,10.3390/gels12040297,package_vol_mass,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/gels12040297,10.3390/gels12040297,quality_outcomes,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/gels12040297,10.3390/gels12040297,mechanical_props,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/gels12040297,10.3390/gels12040297,barrier_props,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/gels12040297,10.3390/gels12040297,antimicrobial_outcomes,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/gels12040297,10.3390/gels12040297,limitations,"stability, scalability, and regulatory compliance",,"stability, scalability, and regulatory compliance",abstract_only,inference_from_quote,"Current limitations related to stability, scalability, and regulatory compliance are also addressed.",abstract,quote_exact;no_new_numbers
doi:10.3390/gels12040297,10.3390/gels12040297,scaleup_relevance,,,not_assessable,unverifiable,ungrounded_blanked,,not stated,quote_not_locatable
doi:10.3390/gels12040297,10.3390/gels12040297,concept_relevance,,,adjacent_material,unverifiable,ungrounded_blanked,,abstract,quote_not_locatable
doi:10.3390/molecules31091545,10.3390/molecules31091545,reference,"Amanullah Sabir et al. (2026). Polysaccharides: Nature’s Guardians of Freshness in Food Preservation. Molecules, 31, 1545.",,,metadata_only,grounded_verbatim,,api,
doi:10.3390/molecules31091545,10.3390/molecules31091545,doi,10.3390/molecules31091545,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/molecules31091545,10.3390/molecules31091545,pub_type,review,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/molecules31091545,10.3390/molecules31091545,substrate_polymer,,,,unverifiable,unverifiable,,,
doi:10.3390/molecules31091545,10.3390/molecules31091545,mcp_carrier,,,,unverifiable,unverifiable,,,
doi:10.3390/molecules31091545,10.3390/molecules31091545,antimicrobial,,,,unverifiable,unverifiable,,,
doi:10.3390/molecules31091545,10.3390/molecules31091545,prep_method,,,,unverifiable,unverifiable,,,
doi:10.3390/molecules31091545,10.3390/molecules31091545,manufacturing_temp_c,,,,unverifiable,unverifiable,,,
doi:10.3390/molecules31091545,10.3390/molecules31091545,trigger_mechanism,,,,unverifiable,unverifiable,,,
doi:10.3390/molecules31091545,10.3390/molecules31091545,rh_conditions_pct,,,,unverifiable,unverifiable,,,
doi:10.3390/molecules31091545,10.3390/molecules31091545,storage_temp_c,,,,unverifiable,unverifiable,,,
doi:10.3390/molecules31091545,10.3390/molecules31091545,mcp_loading,,,,unverifiable,unverifiable,,,
doi:10.3390/molecules31091545,10.3390/molecules31091545,release_method,,,,unverifiable,unverifiable,,,
doi:10.3390/molecules31091545,10.3390/molecules31091545,release_duration,,,,unverifiable,unverifiable,,,
doi:10.3390/molecules31091545,10.3390/molecules31091545,kinetic_model,,,,unverifiable,unverifiable,,,
doi:10.3390/molecules31091545,10.3390/molecules31091545,release_result,,,,unverifiable,unverifiable,,,
doi:10.3390/molecules31091545,10.3390/molecules31091545,produce_tested,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/molecules31091545,10.3390/molecules31091545,package_vol_mass,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/molecules31091545,10.3390/molecules31091545,quality_outcomes,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/molecules31091545,10.3390/molecules31091545,mechanical_props,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/molecules31091545,10.3390/molecules31091545,barrier_props,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/molecules31091545,10.3390/molecules31091545,antimicrobial_outcomes,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/molecules31091545,10.3390/molecules31091545,limitations,"Challenges related to stability, sensory impact, and regulatory compliance are also discussed.",,"Challenges related to stability, sensory impact, and regulatory compliance are also discussed.",abstract_only,inference_from_quote,"Challenges related to stability, sensory impact, and regulatory compliance are also discussed.",abstract,quote_exact;no_new_numbers
doi:10.3390/molecules31091545,10.3390/molecules31091545,scaleup_relevance,,,not_assessable,unverifiable,ungrounded_blanked,,not stated,quote_not_locatable
doi:10.3390/molecules31091545,10.3390/molecules31091545,concept_relevance,,,adjacent_material,unverifiable,ungrounded_blanked,,not stated,quote_not_locatable
doi:10.3390/foods14234111,10.3390/foods14234111,reference,"Weina Jiang et al. (2025). Multifunctional Metal–Organic Frameworks for Enhancing Food Safety and Quality: A Comprehensive Review. Foods, 14, 4111.",,,metadata_only,grounded_verbatim,,api,
doi:10.3390/foods14234111,10.3390/foods14234111,doi,10.3390/foods14234111,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/foods14234111,10.3390/foods14234111,pub_type,review,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/foods14234111,10.3390/foods14234111,substrate_polymer,,,,unverifiable,unverifiable,,,
doi:10.3390/foods14234111,10.3390/foods14234111,mcp_carrier,,,,unverifiable,unverifiable,,,
doi:10.3390/foods14234111,10.3390/foods14234111,antimicrobial,,,,unverifiable,unverifiable,,,
doi:10.3390/foods14234111,10.3390/foods14234111,prep_method,,,,unverifiable,unverifiable,,,
doi:10.3390/foods14234111,10.3390/foods14234111,manufacturing_temp_c,,,,unverifiable,unverifiable,,,
doi:10.3390/foods14234111,10.3390/foods14234111,trigger_mechanism,,,,unverifiable,unverifiable,,,
doi:10.3390/foods14234111,10.3390/foods14234111,rh_conditions_pct,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,storage_temp_c,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,mcp_loading,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,release_method,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,release_duration,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,kinetic_model,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,release_result,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,produce_tested,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,package_vol_mass,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,quality_outcomes,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,mechanical_props,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,barrier_props,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,antimicrobial_outcomes,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,limitations,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,scaleup_relevance,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/foods14234111,10.3390/foods14234111,concept_relevance,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,reference,"Aleksandra Bibow & Wiesław Oleszek (2024). Essential Oils as Potential Natural Antioxidants, Antimicrobial, and Antifungal Agents in Active Food Packaging. Antibiotics, 13, 1168.",,,metadata_only,grounded_verbatim,,api,
