family_id,pub_number,field,value,evidence_level,status,quote,checks
fam:d56fb548b2fd,US20210235692A1,release_control,"stabilization via low-volatility compounds (e.g., cis-2-butene, lower alkanes/alkenes) to inhibit free radical oligomerization and oxidation",full_text_verified,grounded_verbatim,"The stabilizer is understood to inhibit free radical oligomerization (e.g., dimerization) and oxidation that normally occurs in 1-MCP, thus precluding the decomposition of 1-MCP.",quote_exact;token_overlap:14/16
fam:d56fb548b2fd,US20210235692A1,antimicrobial_component,,not_stated,not_stated,,
fam:d56fb548b2fd,US20210235692A1,manufacturing_method,"reacting a base with 3-chloro-2-methylpropene, condensing at < -40°C, and mixing with stabilizer/propellant/gas; or dispensing into aerosol containers",full_text_verified,grounded_verbatim,reacting a base with 3-chloro-2-methylpropene to form the 1-methylcyclopropene before condensing the 1-methylcyclopropene.,quote_exact;token_overlap:13/15
fam:d56fb548b2fd,US20210235692A1,claim_limitations,concentration of the 1-methylcyclopropene does not change substantially after at least 4 hours; with the proviso that the 1-methylcyclopropene is not complexed to another molecule. Stabilizer ranges from about 0.1% to about 10% by weight/volume. 1-MCP ranges from about 0.1% to about 50% by weight or 1-10% by volume in gas.,full_text_verified,inference_from_quote,"wherein the concentration of the 1-methylcyclopropene does not change substantially after at least 4 hours;

with the proviso that the 1-methylcyclopropene is not complexed to another molecule.",quote_exact;no_new_numbers
fam:d56fb548b2fd,US20210235692A1,overlap_with_concept,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:d56fb548b2fd,US20210235692A1,design_around,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:d56fb548b2fd,US20210235692A1,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:55b903ca3454,US20210331990A1,family_id,fam:55b903ca3454,metadata_only,grounded_verbatim,,
fam:55b903ca3454,US20210331990A1,title,Compositions and Methods for Differential Release of 1-Methylcyclopropene,metadata_only,grounded_verbatim,,
fam:55b903ca3454,US20210331990A1,priority_date,2020-04-27,metadata_only,grounded_verbatim,,
fam:55b903ca3454,US20210331990A1,publication_date,2021-10-28,metadata_only,grounded_verbatim,,
fam:55b903ca3454,US20210331990A1,assignee,Verdant Technologies LLC,metadata_only,grounded_verbatim,,
fam:55b903ca3454,US20210331990A1,inventors,"Willard E. Wood; Joseph Frank Sarageno, JR.; Joseph S. Keute; Amanda Lundgren",metadata_only,grounded_verbatim,,
fam:55b903ca3454,US20210331990A1,jurisdictions,"US, EP, AR, AU, BR, CA, CL, CO, CR, IL, MX, PE, TW, WO",metadata_only,grounded_verbatim,,
fam:55b903ca3454,US20210331990A1,family_members_seen,US20210331990A1,metadata_only,grounded_verbatim,,
fam:55b903ca3454,US20210331990A1,independent_claim_gist,"A coated substrate comprising a coating disposed on a substrate surface, the coating consisting essentially of a 1-methylcyclopropene clathrate of α-cyclodextrin with a mean particle size between 3 μm and 15 μm, and a polymer.",full_text_verified,inference_from_quote,"lene oxide)s, polymethacrylamides, poly(N-alkylacrylamides), poly(divinyl ether), polyvinyl acetate, polyvinyl alcohol and copolymers thereof, furan resin (poly(2-furanmethanol)), polyhydroxyalkanoates, polyindole, or polymethacrylonitrile, polyvinyl butyral, vinyl formal vinyl acetate copolymer, styrene acrylate copolymer, styrene divinyl benzene copolymer, polyester resin, styrene butadiene copo",quote_repaired;no_new_numbers
fam:55b903ca3454,US20210331990A1,packaging_format,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:55b903ca3454,US20210331990A1,mcp_carrier,,unverifiable,ungrounded_blanked,1-methylcyclopropene clathrate of α-cyclodextrin,quote_exact;token_overlap:3/4
fam:55b903ca3454,US20210331990A1,release_trigger,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:55b903ca3454,US20210331990A1,release_control,"Particle size modification (comminuting, classifying, or blending) to inversely control release rate",full_text_verified,grounded_verbatim,a smaller mean particle size is inversely related to a greater rate of 1-methylcyclopropene release.,quote_exact;token_overlap:10/10
fam:55b903ca3454,US20210331990A1,antimicrobial_component,,not_stated,not_stated,,
fam:55b903ca3454,US20210331990A1,manufacturing_method,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:55b903ca3454,US20210331990A1,claim_limitations,Mean particle size between 3 μm and 15 μm; coating consists essentially of the clathrate and a polymer; coating weight/thickness ranges specified,full_text_verified,inference_from_quote,"vinyl alcohol and copolymers thereof, furan resin (poly(2-furanmethanol)), polyhydroxyalkanoates, polyindole, or polymethacrylonitrile, polyvinyl butyral, vinyl formal vinyl acetate copolymer, styrene acrylate copolymer, styrene divinyl benzene copolymer, polyester resin, styrene butadiene copolyme",quote_repaired;no_new_numbers
fam:55b903ca3454,US20210331990A1,overlap_with_concept,"Directly overlaps with humidity-responsive, controlled-release 1-MCP packaging. The patent claims using cyclodextrin clathrate particles modified by size to control release triggered by ambient humidity (e.g., from biological respiration), matching the core mechanism but differing in the specific control method and lacking antimicrobial components.",full_text_verified,inference_from_quote,a smaller mean particle size is inversely related to a greater rate of 1-methylcyclopropene release.,quote_exact;no_new_numbers
fam:55b903ca3454,US20210331990A1,design_around,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:55b903ca3454,US20210331990A1,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:5cace634e2ee,US6017849A,family_id,fam:5cace634e2ee,metadata_only,grounded_verbatim,,
fam:5cace634e2ee,US6017849A,title,"Synthesis methods, complexes and delivery methods for the safe and convenient storage, transport and application of compounds for inhibiting the ethylene response in plants",metadata_only,grounded_verbatim,,
fam:5cace634e2ee,US6017849A,priority_date,1998-08-20,metadata_only,grounded_verbatim,,
fam:5cace634e2ee,US6017849A,publication_date,2000-01-25,metadata_only,grounded_verbatim,,
fam:5cace634e2ee,US6017849A,assignee,Biotechnologies for Horticulture Inc; AgroFresh Inc,metadata_only,grounded_verbatim,,
fam:5cace634e2ee,US6017849A,inventors,James Daly; Bob Kourelis,metadata_only,grounded_verbatim,,
fam:5cace634e2ee,US6017849A,jurisdictions,"US, EP, CN, JP, AU, SK, PT, DK, HK, OA, ES, DE, CA, HR, KR, BR, AT, AP, NO, ZA, BG, IL, CZ, TR, MX, NZ",metadata_only,grounded_verbatim,,
fam:5cace634e2ee,US6017849A,family_members_seen,US6017849A,metadata_only,grounded_verbatim,,
fam:5cace634e2ee,US6017849A,independent_claim_gist,A complex formed from a molecular encapsulation agent and a cyclopropene derivative compound.,full_text_verified,inference_from_quote,"1. A complex formed from a molecular encapsulation agent and a compound having the following structure ##STR8## wherein n is a number from 1 to 4 and R is selected from the group consisting of hydrogen, saturated or unsaturated C1 to C4 alkyl, hydroxy, halogen, C1 to C4 alkoxy, amino and carboxy.",quote_exact;no_new_numbers
fam:5cace634e2ee,US6017849A,packaging_format,Package (polyvinyl alcohol),full_text_verified,grounded_verbatim,"select quantities of the complex of the present invention can be sealed into a package for retail and wholesale use. In one embodiment, the preferable package is made of polyvinyl alcohol.",quote_exact;token_overlap:3/3
fam:5cace634e2ee,US6017849A,mcp_carrier,Cyclodextrin (specifically alpha-cyclodextrin),full_text_verified,grounded_verbatim,Cyclodextrin and in particular alpha-cyclodextrin are particularly preferred.,quote_exact;token_overlap:4/4
fam:5cace634e2ee,US6017849A,release_trigger,humidity_moisture,full_text_verified,grounded_controlled,Controlled release of methylcyclopropene as well as other compounds capable of inhibiting the ethylene response in plants from a molecular encapsulation agent complex such as cyclodextrin is facilitated by the addition of an excess of water.,quote_exact;enum_clamped
fam:5cace634e2ee,US6017849A,release_control,Dissolution of the molecular encapsulation agent complex in a solvent (water) liberates the gaseous compound.,full_text_verified,grounded_verbatim,"contacting a complex formed from a molecular encapsulation agent and a compound having the following structure ##STR5## wherein n is a number from 1 to 4 and R is selected from the group consisting of hydrogen, saturated or unsaturated C1 to C4 alkyl, hydroxy, halogen, C1 to C4 alkoxy, amino and carboxy, with a solvent capable of dissolving the molecular encapsulation agent, and thereby liberating the compound from the molecular encapsulation agent so that it can contact the plant.",quote_exact;token_overlap:10/12
fam:5cace634e2ee,US6017849A,antimicrobial_component,,not_stated,not_stated,,
fam:5cace634e2ee,US6017849A,manufacturing_method,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:5cace634e2ee,US6017849A,claim_limitations,"Complex of molecular encapsulation agent + cyclopropene derivative where n=1-4 and R is H, C1-C4 alkyl, hydroxy, halogen, C1-C4 alkoxy, amino, or carboxy.",full_text_verified,inference_from_quote,"wherein n is a number from 1 to 4 and R is selected from the group consisting of hydrogen, saturated or unsaturated C1 to C4 alkyl, hydroxy, halogen, C1 to C4 alkoxy, amino and carboxy.",quote_exact;no_new_numbers
fam:5cace634e2ee,US6017849A,overlap_with_concept,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:5cace634e2ee,US6017849A,design_around,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:5cace634e2ee,US6017849A,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:1eaef17d880e,US6426319B1,family_id,fam:1eaef17d880e,metadata_only,grounded_verbatim,,
fam:1eaef17d880e,US6426319B1,title,Delivery systems for cyclopropenes requiring less water,metadata_only,grounded_verbatim,,
fam:1eaef17d880e,US6426319B1,priority_date,2000-09-29,metadata_only,grounded_verbatim,,
fam:1eaef17d880e,US6426319B1,publication_date,2002-07-30,metadata_only,grounded_verbatim,,
fam:1eaef17d880e,US6426319B1,assignee,AgroFresh Inc (Current); Rohm and Haas Co (Original),metadata_only,grounded_verbatim,,
fam:1eaef17d880e,US6426319B1,inventors,Edward Charles Kostansek,metadata_only,grounded_verbatim,,
fam:1eaef17d880e,US6426319B1,jurisdictions,"['US', 'EP', 'CN', 'JP', 'KR', 'AR', 'AU', 'BR', 'CA', 'DE', 'ES', 'IL', 'MX', 'NZ', 'TW']",metadata_only,grounded_verbatim,,
fam:1eaef17d880e,US6426319B1,family_members_seen,US6426319B1,metadata_only,grounded_verbatim,,
fam:1eaef17d880e,US6426319B1,independent_claim_gist,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:1eaef17d880e,US6426319B1,packaging_format,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:1eaef17d880e,US6426319B1,mcp_carrier,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:1eaef17d880e,US6426319B1,release_trigger,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:1eaef17d880e,US6426319B1,release_control,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:1eaef17d880e,US6426319B1,antimicrobial_component,,not_stated,not_stated,,
fam:1eaef17d880e,US6426319B1,manufacturing_method,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:1eaef17d880e,US6426319B1,claim_limitations,"Comprising from 3 percent to 97 percent, by weight, cyclopropene/encapsulation agent complex and 3 percent to 97 percent, by weight, water absorbent material.",full_text_verified,inference_from_quote,"The compositions of this invention may comprise from 3 percent to 97 percent, by weight, cyclopropene/encapsulation agent complex and 3 percent to 97 percent, by weight, water absorbent material.",quote_exact;no_new_numbers
fam:1eaef17d880e,US6426319B1,overlap_with_concept,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:1eaef17d880e,US6426319B1,design_around,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:1eaef17d880e,US6426319B1,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e5f537ade563,US6953540B2,family_id,fam:e5f537ade563,metadata_only,grounded_verbatim,,
fam:e5f537ade563,US6953540B2,title,Continuous process for the preparation of encapsulated cyclopropenes,metadata_only,grounded_verbatim,,
fam:e5f537ade563,US6953540B2,priority_date,2000-09-29,metadata_only,grounded_verbatim,,
fam:e5f537ade563,US6953540B2,publication_date,2005-10-11,metadata_only,grounded_verbatim,,
fam:e5f537ade563,US6953540B2,assignee,AgroFresh Inc,metadata_only,grounded_verbatim,,
fam:e5f537ade563,US6953540B2,inventors,"Joshua Anthony Chong, Vincent John Farozic, Richard Martin Jacobson, Bret Alan Snyder, Randall Wayne Stephens, David Wayne Mosley",metadata_only,grounded_verbatim,,
fam:e5f537ade563,US6953540B2,jurisdictions,US,metadata_only,grounded_verbatim,,
fam:e5f537ade563,US6953540B2,family_members_seen,US6953540B2,metadata_only,grounded_verbatim,,
fam:e5f537ade563,US6953540B2,independent_claim_gist,A method of purifying a cyclopropene gas prepared by reaction of an allyl compound with a non-nucleophilic strong base comprising scrubbing the cyclopropene gas in a scrubber with a reactive solvent mixture to remove residual allyl compound to give purified cyclopropene gas.,full_text_verified,inference_from_quote,A method of purifying a cyclopropene gas prepared by reaction of an allyl compound with a non-nucleophilic strong base comprising scrubbing the cyclopropene gas in a scrubber with a reactive solvent mixture to remove residual allyl compound to give purified cyclopropene gas.,quote_exact;no_new_numbers
fam:e5f537ade563,US6953540B2,packaging_format,,not_stated,not_stated,,
fam:e5f537ade563,US6953540B2,mcp_carrier,alpha-cyclodextrin,full_text_verified,grounded_verbatim,"The most preferred encapsulating agent, particularly when the cyclopropene is 1-methylcyclopropene, is alpha-cyclodextrin.",quote_exact;substring
fam:e5f537ade563,US6953540B2,release_trigger,,not_stated,not_stated,,
fam:e5f537ade563,US6953540B2,release_control,,not_stated,not_stated,,
fam:e5f537ade563,US6953540B2,antimicrobial_component,,not_stated,not_stated,,
fam:e5f537ade563,US6953540B2,manufacturing_method,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e5f537ade563,US6953540B2,claim_limitations,Scrubbing the gas with a reactive solvent mixture to remove residual allyl compound.,full_text_verified,inference_from_quote,scrubbing the cyclopropene gas in a scrubber with a reactive solvent mixture to remove residual allyl compound,quote_exact;no_new_numbers
fam:e5f537ade563,US6953540B2,overlap_with_concept,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e5f537ade563,US6953540B2,design_around,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:e5f537ade563,US6953540B2,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:122393cc61cb,US8129450B2,family_id,fam:122393cc61cb,metadata_only,grounded_verbatim,,
fam:122393cc61cb,US8129450B2,title,Articles having a polymer grafted cyclodextrin,metadata_only,grounded_verbatim,,
fam:122393cc61cb,US8129450B2,priority_date,2002-12-10,metadata_only,grounded_verbatim,,
fam:122393cc61cb,US8129450B2,publication_date,2012-03-06,metadata_only,grounded_verbatim,,
fam:122393cc61cb,US8129450B2,assignee,Verdant Technologies LLC (Current); Cellresin Technologies LLC (Original),metadata_only,grounded_verbatim,,
fam:122393cc61cb,US8129450B2,inventors,"Willard E. Wood, Timothy H. Bohrer, Stanley R. Kellenberger, Neil J. Beaverson",metadata_only,grounded_verbatim,,
fam:122393cc61cb,US8129450B2,jurisdictions,US,metadata_only,grounded_verbatim,,
fam:122393cc61cb,US8129450B2,family_members_seen,US8129450B2,metadata_only,grounded_verbatim,,
fam:122393cc61cb,US8129450B2,independent_claim_gist,"Claim 1 requires an article comprising a thermoplastic polymer fiber made from an acid anhydride modified polyolefin resin that has covalently bonded cyclodextrin substituents. The cyclodextrin must be substantially free of compounds in its central pore, and the fiber must have a diameter between 10 nm and 2000 nm.",full_text_verified,inference_from_quote,"An article comprising a thermoplastic polymer fiber comprising an acid anhydride modified polyolefin resin, the acid anhydride modified polyolefin resin comprising at least one pendant substituent derived from a cyclodextrin, wherein the cyclodextrin is bonded to the polyolefin resin by the reaction product of cyclodextrin with the acid anhydride, wherein the cyclodextrin is substantially free of a compound in its central pore, the fiber having a fiber diameter of 10 nm to 2000 nm.",quote_exact;no_new_numbers
fam:122393cc61cb,US8129450B2,packaging_format,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:122393cc61cb,US8129450B2,mcp_carrier,,not_stated,not_stated,,
fam:122393cc61cb,US8129450B2,release_trigger,,not_stated,not_stated,,
fam:122393cc61cb,US8129450B2,release_control,,not_stated,not_stated,,
fam:122393cc61cb,US8129450B2,antimicrobial_component,,not_stated,not_stated,,
fam:122393cc61cb,US8129450B2,manufacturing_method,melt grafting in an extruder; reactive extrusion; blending with unmodified polymer; coextrusion; coating; spunbond/meltblown/electrospinning,full_text_verified,grounded_verbatim,"melt grafting in a customary compounding apparatus, such as an extruder or like melt mixer",quote_exact;token_overlap:11/12
fam:122393cc61cb,US8129450B2,claim_limitations,fiber diameter of 10 nm to 2000 nm; cyclodextrin substantially free of a compound in its central pore; covalent bond via reaction product of cyclodextrin with acid anhydride,full_text_verified,inference_from_quote,"the cyclodextrin is bonded to the polyolefin resin by the reaction product of cyclodextrin with the acid anhydride, wherein the cyclodextrin is substantially free of a compound in its central pore, the fiber having a fiber diameter of 10 nm to 2000 nm.",quote_exact;no_new_numbers
fam:122393cc61cb,US8129450B2,overlap_with_concept,"Low overlap. The patent discloses cyclodextrin-grafted polymers for odor/flavor scavenging and barrier enhancement, not 1-MCP controlled release or humidity-responsive mechanisms.",full_text_verified,inference_from_quote,"Cyclodextrins can minimize the headspace accumulation of volatile chemical family compounds (i.e., aromatics, alkanes, alkenes and ketones) by entrapping such compounds in the central pore of the CD ring.",quote_exact;no_new_numbers
fam:122393cc61cb,US8129450B2,design_around,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:122393cc61cb,US8129450B2,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:b6b9c625b09a,US8481127B2,family_id,fam:b6b9c625b09a,metadata_only,grounded_verbatim,,
fam:b6b9c625b09a,US8481127B2,title,"Cyclodextrin compositions, articles, and methods",metadata_only,grounded_verbatim,,
fam:b6b9c625b09a,US8481127B2,priority_date,2011-03-27,metadata_only,grounded_verbatim,,
fam:b6b9c625b09a,US8481127B2,publication_date,2013-07-09,metadata_only,grounded_verbatim,,
fam:b6b9c625b09a,US8481127B2,assignee,Verdant Technologies LLC,metadata_only,grounded_verbatim,,
fam:b6b9c625b09a,US8481127B2,inventors,"['Willard E. Wood', 'William J. Kuduk', 'Joseph S. Keute']",metadata_only,grounded_verbatim,,
fam:b6b9c625b09a,US8481127B2,jurisdictions,"['US', 'EP', 'CN', 'JP', 'KR', 'AU', 'BR', 'CA', 'CL', 'CO', 'DK', 'ES', 'GB', 'HU', 'IL', 'MX', 'NZ', 'PL', 'PT', 'RU', 'SI', 'TR', 'TW', 'UA', 'WO', 'ZA']",metadata_only,grounded_verbatim,,
fam:b6b9c625b09a,US8481127B2,family_members_seen,US8481127B2,metadata_only,grounded_verbatim,,
fam:b6b9c625b09a,US8481127B2,independent_claim_gist,"A cyclodextrin composition comprising one or more radiation polymerizable monomers, a photoinitiator and a cyclodextrin inclusion complex containing an olefinic inhibitor of ethylene generation in produce.",full_text_verified,inference_from_quote,"1. A cyclodextrin composition comprising one or more radiation polymerizable monomers, a photoinitiator and a cyclodextrin inclusion complex, the cyclodextrin inclusion complex comprising a cyclodextrin compound and an olefinic inhibitor of an ethylene generation in produce",quote_exact;no_new_numbers
fam:b6b9c625b09a,US8481127B2,packaging_format,"film, sheet, bag, punnet, dish, cup, cover, label, paperboard carton, or treated package insert",full_text_verified,grounded_verbatim,"the treated packaging material comprises a film, a sheet, a foil, a bag, a punnett, a dish, a cup, a cover, a label, paperboard, a paperboard carton, or a treated package insert",quote_exact;token_overlap:13/13
fam:b6b9c625b09a,US8481127B2,mcp_carrier,cyclodextrin inclusion complex (specifically α-cyclodextrin),full_text_verified,grounded_verbatim,the cyclodextrin inclusion complex comprising a cyclodextrin compound and an olefinic inhibitor,quote_exact;token_prefix
fam:b6b9c625b09a,US8481127B2,release_trigger,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:b6b9c625b09a,US8481127B2,release_control,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:b6b9c625b09a,US8481127B2,antimicrobial_component,,not_stated,not_stated,,
fam:b6b9c625b09a,US8481127B2,manufacturing_method,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:b6b9c625b09a,US8481127B2,claim_limitations,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:b6b9c625b09a,US8481127B2,overlap_with_concept,"Directly overlaps with humidity-responsive, controlled-release 1-MCP packaging using cyclodextrin carriers.",full_text_verified,inference_from_quote,The olefinic inhibitor is also released from the treated packaging material or container by exposure to a controlled level of humidity.,quote_exact;no_new_numbers
fam:b6b9c625b09a,US8481127B2,design_around,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:b6b9c625b09a,US8481127B2,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:b04b3309cb45,US8603524B2,family_id,fam:b04b3309cb45,metadata_only,grounded_verbatim,,
fam:b04b3309cb45,US8603524B2,title,Delivery of ethylene blocking and/or promoting agents,metadata_only,grounded_verbatim,,
fam:b04b3309cb45,US8603524B2,priority_date,2007-01-17,metadata_only,grounded_verbatim,,
fam:b04b3309cb45,US8603524B2,publication_date,2013-12-10,metadata_only,grounded_verbatim,,
fam:b04b3309cb45,US8603524B2,assignee,AgroFresh Inc,metadata_only,grounded_verbatim,,
fam:b04b3309cb45,US8603524B2,inventors,"Gretchen Baier, Mark D. Newsham, Irina V. Graf, Robert L. Schmitt, Lamy J. Chopin, III, Jacquelyn A. deGroot, Jeffrey J. Wooster, Tarlochan S. Dhadialla",metadata_only,grounded_verbatim,,
fam:b04b3309cb45,US8603524B2,jurisdictions,"US, EP, CN, JP, AU, BR, CA, CL, CR, ES, HU, IL, MX, NI, NZ, PL, PT, SI, WO, ZA",metadata_only,grounded_verbatim,,
fam:b04b3309cb45,US8603524B2,family_members_seen,US8603524B2,metadata_only,grounded_verbatim,,
fam:b04b3309cb45,US8603524B2,independent_claim_gist,A film comprising an ethylene blocking agent complex (cyclopropene/derivatives + cyclodextrin/crown ether host) intermingled with a water-soluble polymer.,full_text_verified,inference_from_quote,"1. A film comprising:

an ethylene blocking agent complex comprising the product of an ethylene blocking agent selected from the group consisting of cyclopropene, 3,3-dimethycyclopropene, methylenecyclopropane and derivatives thereof and a host selected from the group consisting of cyclodextrins and crown ethers; and

at least one water-soluble polymer selected from the group consisting of methylcellulose, propylcellulose, ethylcellulose and hydroxyethylcellulose;

wherein the ethylene blocking agent complex and the at least one water-soluble polymer are intermingled.",quote_exact;no_new_numbers
fam:b04b3309cb45,US8603524B2,packaging_format,film,full_text_verified,grounded_verbatim,film,quote_exact;substring
fam:b04b3309cb45,US8603524B2,mcp_carrier,cyclodextrins or crown ethers,full_text_verified,grounded_verbatim,host selected from the group consisting of cyclodextrins and crown ethers,quote_exact;token_overlap:3/3
fam:b04b3309cb45,US8603524B2,release_trigger,humidity_moisture,full_text_verified,grounded_controlled,water-soluble polymer,quote_exact;enum_clamped
fam:b04b3309cb45,US8603524B2,release_control,"Dissolution or swelling of the intermingled water-soluble polymer matrix upon exposure to water or humidity, which releases the encapsulated ethylene blocking agent.",full_text_verified,grounded_verbatim,wherein the ethylene blocking agent complex and the at least one water-soluble polymer are intermingled.,quote_exact;token_overlap:17/19
fam:b04b3309cb45,US8603524B2,antimicrobial_component,,not_stated,not_stated,,
fam:b04b3309cb45,US8603524B2,manufacturing_method,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:b04b3309cb45,US8603524B2,claim_limitations,"The ethylene blocking agent is limited to cyclopropene, 3,3-dimethycyclopropene, methylenecyclopropane and derivatives; the host is limited to cyclodextrins or crown ethers; the water-soluble polymer is limited to methylcellulose, propylcellulose, ethylcellulose, or hydroxyethylcellulose.",full_text_verified,inference_from_quote,1/en) | | CN (1) | [CN101636446B (en)](/patent/CN101636446B/en) | | AR (1) | [AR064945A1 (en)](/patent/AR064945A1/en) | | AU (1) | [AU2008206350B2 (en)](/patent/AU2008206350B2/en) | | BR (1) | [BRPI0806751B1 (en)](/patent/BRPI0806751B1/en) | | CA (1) | [CA2675762C (en)](/patent/CA2675762C/en) | | CL (1) | [CL2008000123A1 (en)](/patent/CL2008000123A1/en) | | CR (1) | [CR10932A (en)](/patent/CR10932,quote_repaired;no_new_numbers
fam:b04b3309cb45,US8603524B2,overlap_with_concept,"Directly overlaps with the humidity-responsive, controlled-release 1-MCP packaging concept by claiming a film where a 1-MCP/cyclodextrin complex is intermingled with water-soluble polymers to enable moisture-triggered release. It addresses the core delivery mechanism but does not claim any antimicrobial component.",full_text_verified,inference_from_quote,forming a water-soluble film containing a 1-MCP complex may allow for the release of 1-MCP upon exposure to humidity or immersion in water.,quote_exact;no_new_numbers
fam:b04b3309cb45,US8603524B2,design_around,"To avoid infringement, one could use a water-insoluble but moisture-permeable polymer matrix, employ a different host system outside cyclodextrins and crown ethers, or incorporate an essential-oil antimicrobial component not covered by this claim.",full_text_verified,inference_from_quote,"molecular encapsulation agents such as crown ethers, polyoxyalkylenes, prophorines, polysiloxanes, phosphazenes, and zeolites may also be used.",quote_exact;no_new_numbers
fam:b04b3309cb45,US8603524B2,uncertainty,,unverifiable,ungrounded_blanked,,quote_not_locatable
fam:a12abf85d732,US9332751B2,family_id,fam:a12abf85d732,metadata_only,grounded_verbatim,,
fam:a12abf85d732,US9332751B2,title,"Food packaging material with antibacterial, ethylene scavenging and barrier properties",metadata_only,grounded_verbatim,,
fam:a12abf85d732,US9332751B2,priority_date,2014-07-09,metadata_only,grounded_verbatim,,
fam:a12abf85d732,US9332751B2,publication_date,2016-05-10,metadata_only,grounded_verbatim,,
fam:a12abf85d732,US9332751B2,assignee,Sabanci Universitesi,metadata_only,grounded_verbatim,,
fam:a12abf85d732,US9332751B2,inventors,"Hayriye Unal, Serkan Unal, Yusuf Ziya Menceloglu, Fevzi Cakmak Cebeci",metadata_only,grounded_verbatim,,
fam:a12abf85d732,US9332751B2,jurisdictions,"['US', 'EP', 'ES']",metadata_only,grounded_verbatim,,
fam:a12abf85d732,US9332751B2,family_members_seen,US9332751B2,metadata_only,grounded_verbatim,,
fam:a12abf85d732,US9332751B2,independent_claim_gist,"Claim 1 requires a method for producing a polymeric film for food packaging by incorporating halloysite nanotubes (a combination of empty and loaded with antibacterial agent), coating them over the film, arranging them in close proximity on the food product side, and specifically charging the surface, applying chitosan, and coating loaded nanotubes over the chitosan layer.",full_text_verified,inference_from_quote,"acrol, thymol, cinnamic aldehyde, neral, geranial, menthol, eugenol, cineol and linalool. 4. The method according to claim 1 wherein the polymeric film is made of polyethylene or polypropylene. 5. The method according to claim 1 wherein the method comprises melt mixing of the halloysite nanotubes with the polymeric material. 6. The method according to claim 1 wherein the method further comprises a",quote_repaired;no_new_numbers
fam:a12abf85d732,US9332751B2,packaging_format,polymeric film,full_text_verified,grounded_verbatim,polymeric film,quote_exact;substring
fam:a12abf85d732,US9332751B2,mcp_carrier,halloysite nanotubes (HNTs),full_text_verified,grounded_verbatim,"as modified forms of said polymeric materials for providing improved features in terms of the desired properties mentioned above. * HNTs per se, containing aluminum, silicon and hydrogen as the major components are well known in the art, and are commercially available in the market (",quote_derived_from_value;token_overlap:3/3
fam:a12abf85d732,US9332751B2,release_trigger,,not_stated,not_stated,,
fam:a12abf85d732,US9332751B2,release_control,controlled loading/release into/from halloysite nanotubes,full_text_verified,grounded_verbatim,results in a controlled release system for the antibacterial agents such that a more pronounced effect can thus be achieved,quote_exact;token_overlap:5/5
fam:a12abf85d732,US9332751B2,antimicrobial_component,"thyme oil, oregano oil, cinnamon oil, lemongrass oil, peppermint oil, lavender oil, rosemary oil, coriander oil, clove oil and turmeric oil",full_text_verified,grounded_verbatim,"The essential oils to be loaded into HNTs as antibacterial agents can be chosen from thyme oil, oregano oil, cinnamon oil, lemongrass oil, peppermint oil, lavender oil, rosemary oil, coriander oil, clove oil and turmeric oil.",quote_exact;substring
